Word ,Context. diversity,Freq. per million,Word Form,Coverage
4037,22.1%,39.1,cartel,88.7%
4038,22.1%,34.0,dama,88.7%
4039,22.1%,28.0,laboratorio,88.7%
4040,22.1%,23.9,l,88.7%
4041,22.1%,20.5,contéstame,88.7%
4042,22.1%,18.3,almuerzo,88.7%
4043,22.1%,16.8,agarre,88.7%
4044,22.1%,16.4,operar,88.7%
4045,22.1%,16.2,pregunte,88.7%
4046,22.1%,15.6,rincón,88.7%
4047,22.1%,15.5,rescatar,88.7%
4048,22.1%,15.4,clarísimo,88.7%
4049,22.1%,15.0,equivoco,88.7%
4050,22.1%,14.0,tela,88.7%
4051,22.1%,13.6,proponer,88.7%
4052,22.1%,13.4,encuentren,88.7%
4053,22.1%,13.3,pacientes,88.7%
4054,22.1%,13.2,aceptas,88.7%
4055,22.1%,13.0,tesoro,88.7%
4056,22.1%,12.9,sacrificio,88.7%
4057,22.1%,12.7,comunicar,88.7%
4058,22.1%,12.6,sufrió,88.7%
4059,22.1%,12.5,juntar,88.7%
4060,22.1%,12.0,nietos,88.7%
4061,22.1%,12.0,uñas,88.7%
4062,22.1%,11.8,destruir,88.7%
4063,22.1%,11.8,entrenar,88.7%
4064,22.1%,11.7,atrevido,88.7%
4065,22.1%,11.7,compramos,88.7%
4066,22.1%,11.5,besar,88.7%
4067,22.1%,11.5,impedir,88.7%
4068,22.1%,11.2,terminaron,88.7%
4069,22.1%,11.2,atreve,88.7%
4070,22.1%,11.0,rumores,88.7%
4071,22.1%,10.8,porqué,88.7%
4072,22.1%,10.5,mediodía,88.7%
4073,22.1%,10.5,estuvieran,88.7%
4074,22.1%,10.4,rodeado,88.7%
4075,22.1%,10.3,entregado,88.7%
4076,22.1%,10.2,enseñaron,88.7%
4077,22.1%,10.2,sencilla,88.7%
4078,22.1%,10.2,sabrás,88.7%
4079,22.1%,10.0,acordé,88.7%
4080,22.1%,10.0,millonario,88.7%
4081,22.1%,9.8,cortó,88.7%
4082,22.1%,9.7,doler,88.7%
4083,22.1%,9.7,oficialmente,88.7%
4084,22.1%,9.4,vestir,88.7%
4085,22.1%,9.2,empezaste,88.7%
4086,22.1%,9.1,dedicar,88.7%
4087,22.1%,9.0,escuchamos,88.7%
4088,22.1%,9.0,muebles,88.7%
4089,22.1%,8.9,permitido,88.7%
4090,22.1%,8.7,quedaría,88.7%
4091,22.1%,8.7,importaba,88.7%
4092,22.1%,8.6,hablara,88.7%
4093,22.1%,8.5,falte,88.7%
4094,22.1%,8.4,barra,88.7%
4095,22.1%,8.4,entraste,88.7%
4096,22.1%,8.4,excepción,88.7%
4097,22.1%,8.3,comí,88.7%
4098,22.1%,8.3,encontrarte,88.7%
4099,22.1%,7.8,llenos,88.7%
4100,22.1%,7.7,cuarta,88.7%
4101,22.1%,7.7,cruzado,88.7%
4102,22.1%,7.7,intentamos,88.7%
4103,22.1%,7.6,sonreír,88.7%
4104,22.1%,7.3,repite,88.7%
4105,21.8%,69.4,lana,88.7%
4106,21.8%,20.2,rapidito,88.7%
4107,21.8%,18.7,oso,88.7%
4108,21.8%,17.6,soldado,88.8%
4109,21.8%,17.5,sopa,88.8%
4110,21.8%,17.0,mentirosa,88.8%
4111,21.8%,16.2,jugo,88.8%
4112,21.8%,15.8,funeral,88.8%
4113,21.8%,14.9,reunir,88.8%
4114,21.8%,14.6,herencia,88.8%
4115,21.8%,14.3,fiebre,88.8%
4116,21.8%,14.0,comentario,88.8%
4117,21.8%,13.9,mismísimo,88.8%
4118,21.8%,13.9,preocupación,88.8%
4119,21.8%,13.8,panza,88.8%
4120,21.8%,13.3,líos,88.8%
4121,21.8%,13.3,peleas,88.8%
4122,21.8%,13.2,logré,88.8%
4123,21.8%,13.1,paren,88.8%
4124,21.8%,13.0,veneno,88.8%
4125,21.8%,12.8,molestando,88.8%
4126,21.8%,12.7,trabajadores,88.8%
4127,21.8%,12.7,engañando,88.8%
4128,21.8%,12.2,merecía,88.8%
4129,21.8%,12.0,llévame,88.8%
4130,21.8%,11.9,excusas,88.8%
4131,21.8%,11.7,escucharon,88.8%
4132,21.8%,11.6,salsa,88.8%
4133,21.8%,11.6,negativo,88.8%
4134,21.8%,11.5,ausencia,88.8%
4135,21.8%,11.3,crean,88.8%
4136,21.8%,11.2,reaccionar,88.8%
4137,21.8%,11.1,reacciona,88.8%
4138,21.8%,10.9,sentirme,88.8%
4139,21.8%,10.7,tormenta,88.8%
4140,21.8%,10.4,tecnología,88.8%
4141,21.8%,10.3,ayudé,88.8%
4142,21.8%,10.0,saludo,88.8%
4143,21.8%,9.9,confundido,88.8%
4144,21.8%,9.4,quisieron,88.8%
4145,21.8%,9.4,recibiendo,88.8%
4146,21.8%,9.3,ladrones,88.8%
4147,21.8%,9.3,breve,88.8%
4148,21.8%,8.9,creías,88.8%
4149,21.8%,8.9,económica,88.8%
4150,21.8%,8.8,pedirles,88.8%
4151,21.8%,8.7,ríes,88.8%
4152,21.8%,8.6,cuantas,88.8%
4153,21.8%,8.4,escuchan,88.8%
4154,21.8%,8.3,vivió,88.8%
4155,21.8%,8.2,engañado,88.8%
4156,21.8%,8.1,demasiados,88.8%
4157,21.8%,8.0,esperanzas,88.8%
4158,21.8%,7.8,cabezas,88.8%
4159,21.8%,7.4,impecable,88.8%
4160,21.8%,7.1,pierden,88.8%
4161,21.8%,7.1,truco,88.8%
4162,21.8%,7.0,ciencia,88.8%
4163,21.8%,6.9,acompañarnos,88.8%
4164,21.8%,6.9,indica,88.8%
4165,21.8%,6.7,apagar,88.8%
4166,21.8%,6.7,cierro,88.8%
4167,21.8%,6.5,recorrido,88.8%
4168,21.8%,6.3,elige,88.8%
4169,21.8%,6.3,humana,88.8%
4170,21.8%,5.9,paran,88.8%
4171,21.5%,148.8,daniel,88.8%
4172,21.5%,142.6,hum,88.8%
4173,21.5%,80.6,martín,88.9%
4174,21.5%,74.1,hacés,88.9%
4175,21.5%,30.8,mexicano,88.9%
4176,21.5%,28.5,fuga,88.9%
4177,21.5%,24.3,coraje,88.9%
4178,21.5%,23.2,zorra,88.9%
4179,21.5%,21.5,cafecito,88.9%
4180,21.5%,21.3,joyas,88.9%
4181,21.5%,20.3,re,88.9%
4182,21.5%,19.9,vestidos,88.9%
4183,21.5%,19.6,caballos,88.9%
4184,21.5%,18.7,demanda,88.9%
4185,21.5%,18.2,grabación,88.9%
4186,21.5%,17.2,callada,88.9%
4187,21.5%,16.3,ojitos,88.9%
4188,21.5%,15.7,renuncia,88.9%
4189,21.5%,15.0,encontrarla,88.9%
4190,21.5%,14.7,audiencia,88.9%
4191,21.5%,14.2,propiedades,88.9%
4192,21.5%,13.9,consiga,88.9%
4193,21.5%,13.6,pacto,88.9%
4194,21.5%,13.4,delitos,88.9%
4195,21.5%,12.7,terminaste,88.9%
4196,21.5%,12.4,hundir,88.9%
4197,21.5%,12.2,contrató,88.9%
4198,21.5%,12.2,actor,88.9%
4199,21.5%,12.1,juegos,88.9%
4200,21.5%,12.1,mintió,88.9%
4201,21.5%,11.9,pistas,88.9%
4202,21.5%,11.9,caes,88.9%
4203,21.5%,11.8,acompañarme,88.9%
4204,21.5%,11.7,española,88.9%
4205,21.5%,11.7,entrenamiento,88.9%
4206,21.5%,11.6,enamoró,88.9%
4207,21.5%,11.3,acerque,88.9%
4208,21.5%,11.3,busques,88.9%
4209,21.5%,11.2,moneda,88.9%
4210,21.5%,10.9,tarda,88.9%
4211,21.5%,10.8,envió,88.9%
4212,21.5%,10.7,verse,88.9%
4213,21.5%,10.7,lindos,88.9%
4214,21.5%,10.6,malentendido,88.9%
4215,21.5%,10.3,esperabas,88.9%
4216,21.5%,10.3,procedimiento,88.9%
4217,21.5%,10.2,cuerda,88.9%
4218,21.5%,10.2,dosis,88.9%
4219,21.5%,9.9,presentes,88.9%
4220,21.5%,9.9,intenso,88.9%
4221,21.5%,9.6,cabello,88.9%
4222,21.5%,9.6,explotar,88.9%
4223,21.5%,9.5,durmió,88.9%
4224,21.5%,9.3,escribí,88.9%
4225,21.5%,9.3,exterior,88.9%
4226,21.5%,9.2,escaleras,88.9%
4227,21.5%,9.1,considero,88.9%
4228,21.5%,9.1,contarles,88.9%
4229,21.5%,9.1,rendir,88.9%
4230,21.5%,9.0,adelanto,88.9%
4231,21.5%,9.0,dejarnos,88.9%
4232,21.5%,9.0,rencor,88.9%
4233,21.5%,8.8,metro,88.9%
4234,21.5%,8.7,vela,88.9%
4235,21.5%,8.7,abriendo,88.9%
4236,21.5%,8.7,dejaría,88.9%
4237,21.5%,8.5,aparentemente,88.9%
4238,21.5%,8.4,grabado,88.9%
4239,21.5%,8.3,ciertos,88.9%
4240,21.5%,8.3,abras,88.9%
4241,21.5%,8.2,juguetes,88.9%
4242,21.5%,8.1,limpieza,88.9%
4243,21.5%,8.0,obligado,88.9%
4244,21.5%,7.9,escalera,89.0%
4245,21.5%,7.8,botellas,89.0%
4246,21.5%,7.7,ocasiones,89.0%
4247,21.5%,7.7,posibles,89.0%
4248,21.5%,7.6,asustar,89.0%
4249,21.5%,7.4,controla,89.0%
4250,21.5%,7.4,mezcla,89.0%
4251,21.5%,7.3,avance,89.0%
4252,21.5%,7.3,jugado,89.0%
4253,21.5%,7.3,requiere,89.0%
4254,21.5%,7.0,abiertas,89.0%
4255,21.5%,7.0,bebe,89.0%
4256,21.5%,6.8,jueves,89.0%
4257,21.5%,6.5,colgado,89.0%
4258,21.5%,6.2,definitiva,89.0%
4259,21.5%,6.1,pantalón,89.0%
4260,21.5%,5.9,suele,89.0%
4261,21.5%,5.6,contratado,89.0%
4262,21.5%,5.5,genera,89.0%
4263,21.3%,271.9,mijo,89.0%
4264,21.3%,22.5,fresca,89.0%
4265,21.3%,21.5,criminales,89.0%
4266,21.3%,21.2,dele,89.0%
4267,21.3%,19.5,estupideces,89.0%
4268,21.3%,18.5,póngase,89.0%
4269,21.3%,16.7,adoro,89.0%
4270,21.3%,16.7,bello,89.0%
4271,21.3%,16.5,cargos,89.0%
4272,21.3%,15.6,lindas,89.0%
4273,21.3%,15.5,puras,89.0%
4274,21.3%,14.9,sacarla,89.0%
4275,21.3%,14.5,enojar,89.0%
4276,21.3%,14.2,rescate,89.0%
4277,21.3%,14.2,igualito,89.0%
4278,21.3%,13.5,informes,89.0%
4279,21.3%,12.7,protocolo,89.0%
4280,21.3%,12.7,soltera,89.0%
4281,21.3%,12.2,brindemos,89.0%
4282,21.3%,12.2,locas,89.0%
4283,21.3%,12.0,francia,89.0%
4284,21.3%,11.9,escucharte,89.0%
4285,21.3%,11.9,pegue,89.0%
4286,21.3%,11.8,arriesgado,89.0%
4287,21.3%,11.8,despierte,89.0%
4288,21.3%,11.7,vieras,89.0%
4289,21.3%,11.5,sesión,89.0%
4290,21.3%,11.1,delicada,89.0%
4291,21.3%,11.0,sentada,89.0%
4292,21.3%,11.0,aceite,89.0%
4293,21.3%,10.9,apuesto,89.0%
4294,21.3%,10.9,fácilmente,89.0%
4295,21.3%,10.5,escape,89.0%
4296,21.3%,10.5,saques,89.0%
4297,21.3%,10.4,echen,89.0%
4298,21.3%,10.1,dejarle,89.0%
4299,21.3%,10.0,eterno,89.0%
4300,21.3%,10.0,entren,89.0%
4301,21.3%,9.9,terminemos,89.0%
4302,21.3%,9.9,grado,89.0%
4303,21.3%,9.8,triunfo,89.0%
4304,21.3%,9.5,resuelto,89.0%
4305,21.3%,9.5,haberla,89.0%
4306,21.3%,9.3,encontremos,89.0%
4307,21.3%,9.0,ronda,89.0%
4308,21.3%,8.8,ponme,89.0%
4309,21.3%,8.8,reales,89.0%
4310,21.3%,8.8,términos,89.0%
4311,21.3%,8.7,salvado,89.1%
4312,21.3%,8.7,adolescente,89.1%
4313,21.3%,8.6,responsabilidades,89.1%
4314,21.3%,8.6,conclusión,89.1%
4315,21.3%,8.5,sorprendió,89.1%
4316,21.3%,8.4,asusta,89.1%
4317,21.3%,8.2,duelo,89.1%
4318,21.3%,8.2,in,89.1%
4319,21.3%,8.2,confusión,89.1%
4320,21.3%,8.1,ordenar,89.1%
4321,21.3%,8.0,escapado,89.1%
4322,21.3%,7.9,dirigir,89.1%
4323,21.3%,7.9,llenas,89.1%
4324,21.3%,7.9,trabajé,89.1%
4325,21.3%,7.8,carreras,89.1%
4326,21.3%,7.7,identificar,89.1%
4327,21.3%,7.5,ansiedad,89.1%
4328,21.3%,7.4,volvimos,89.1%
4329,21.3%,7.4,vínculo,89.1%
4330,21.3%,7.1,estupendo,89.1%
4331,21.3%,7.0,subido,89.1%
4332,21.3%,7.0,ofrecido,89.1%
4333,21.3%,6.9,duró,89.1%
4334,21.3%,6.6,seca,89.1%
4335,21.3%,6.4,aspecto,89.1%
4336,21.3%,6.4,dedico,89.1%
4337,21.3%,6.2,asusté,89.1%
4338,21.3%,6.2,encantaba,89.1%
4339,21.3%,6.1,martes,89.1%
4340,21.3%,6.0,ofrecieron,89.1%
4341,21.3%,5.7,influencia,89.1%
4342,21.3%,5.6,cortado,89.1%
4343,21.3%,5.4,entendía,89.1%
4344,21.0%,126.9,man,89.1%
4345,21.0%,92.8,andrés,89.1%
4346,21.0%,28.0,ave,89.1%
4347,21.0%,26.5,demonios,89.1%
4348,21.0%,20.6,artistas,89.1%
4349,21.0%,19.2,marcado,89.1%
4350,21.0%,18.3,francés,89.1%
4351,21.0%,17.7,bájate,89.1%
4352,21.0%,17.2,cuñado,89.1%
4353,21.0%,16.3,voto,89.1%
4354,21.0%,15.6,ayúdenme,89.1%
4355,21.0%,15.2,cancelar,89.1%
4356,21.0%,15.2,andabas,89.1%
4357,21.0%,14.3,defendiendo,89.1%
4358,21.0%,13.9,admiro,89.1%
4359,21.0%,13.9,mono,89.1%
4360,21.0%,13.8,aguante,89.1%
4361,21.0%,13.0,gallina,89.1%
4362,21.0%,12.5,gasolina,89.1%
4363,21.0%,12.3,verdaderamente,89.1%
4364,21.0%,12.0,siéntense,89.1%
4365,21.0%,11.9,opinas,89.1%
4366,21.0%,11.6,equivoca,89.1%
4367,21.0%,11.5,tarjetas,89.1%
4368,21.0%,11.5,hoja,89.1%
4369,21.0%,11.3,habitaciones,89.1%
4370,21.0%,11.2,avísame,89.1%
4371,21.0%,11.1,grosero,89.1%
4372,21.0%,10.8,cumplí,89.1%
4373,21.0%,10.6,americano,89.1%
4374,21.0%,10.4,ceremonia,89.1%
4375,21.0%,10.3,eché,89.1%
4376,21.0%,10.2,obligó,89.1%
4377,21.0%,10.1,ganador,89.1%
4378,21.0%,10.1,tomada,89.1%
4379,21.0%,10.0,asustaste,89.1%
4380,21.0%,9.9,eventos,89.1%
4381,21.0%,9.7,arena,89.1%
4382,21.0%,9.5,disponible,89.1%
4383,21.0%,9.4,agarré,89.1%
4384,21.0%,9.4,compraste,89.1%
4385,21.0%,9.4,enamorados,89.1%
4386,21.0%,9.3,suma,89.2%
4387,21.0%,9.2,suyas,89.2%
4388,21.0%,9.1,curar,89.2%
4389,21.0%,9.0,llevara,89.2%
4390,21.0%,9.0,utilizando,89.2%
4391,21.0%,9.0,saliera,89.2%
4392,21.0%,8.8,bastantes,89.2%
4393,21.0%,8.8,tenerlos,89.2%
4394,21.0%,8.7,reputación,89.2%
4395,21.0%,8.5,incómoda,89.2%
4396,21.0%,8.4,idiotas,89.2%
4397,21.0%,8.2,perdieron,89.2%
4398,21.0%,8.1,amanecer,89.2%
4399,21.0%,8.1,alas,89.2%
4400,21.0%,8.1,ducha,89.2%
4401,21.0%,8.0,entrevistas,89.2%
4402,21.0%,8.0,pusiera,89.2%
4403,21.0%,7.9,conociera,89.2%
4404,21.0%,7.8,sordo,89.2%
4405,21.0%,7.8,abuelos,89.2%
4406,21.0%,7.6,usó,89.2%
4407,21.0%,7.6,líneas,89.2%
4408,21.0%,7.5,robé,89.2%
4409,21.0%,7.5,soñar,89.2%
4410,21.0%,7.4,policial,89.2%
4411,21.0%,7.3,próximos,89.2%
4412,21.0%,7.2,recibimos,89.2%
4413,21.0%,7.2,actividad,89.2%
4414,21.0%,7.1,documentación,89.2%
4415,21.0%,7.1,usado,89.2%
4416,21.0%,7.0,asustando,89.2%
4417,21.0%,6.9,estarían,89.2%
4418,21.0%,6.8,dejaré,89.2%
4419,21.0%,6.8,quema,89.2%
4420,21.0%,6.8,solucionado,89.2%
4421,21.0%,6.7,nerviosos,89.2%
4422,21.0%,6.6,eligió,89.2%
4423,21.0%,6.6,mientes,89.2%
4424,21.0%,6.4,quemado,89.2%
4425,21.0%,6.1,dedicas,89.2%
4426,21.0%,6.1,miento,89.2%
4427,21.0%,6.0,esfuerzos,89.2%
4428,21.0%,5.1,veíamos,89.2%
4429,20.7%,38.8,apartamento,89.2%
4430,20.7%,38.4,créame,89.2%
4431,20.7%,31.0,david,89.2%
4432,20.7%,27.4,ayúdeme,89.2%
4433,20.7%,25.1,ubicación,89.2%
4434,20.7%,23.9,sánchez,89.2%
4435,20.7%,21.2,chofer,89.2%
4436,20.7%,20.2,conteste,89.2%
4437,20.7%,19.7,señoritas,89.2%
4438,20.7%,18.1,súbete,89.2%
4439,20.7%,17.1,desaparición,89.2%
4440,20.7%,16.9,vecina,89.2%
4441,20.7%,16.8,escoger,89.2%
4442,20.7%,15.8,tigre,89.2%
4443,20.7%,15.5,martínez,89.2%
4444,20.7%,15.3,acostar,89.2%
4445,20.7%,14.3,perrito,89.2%
4446,20.7%,12.9,interesada,89.2%
4447,20.7%,12.7,vuestra,89.2%
4448,20.7%,12.3,matamos,89.2%
4449,20.7%,12.3,pensión,89.2%
4450,20.7%,12.1,cuentos,89.2%
4451,20.7%,12.0,invento,89.2%
4452,20.7%,11.8,viví,89.2%
4453,20.7%,11.5,noto,89.2%
4454,20.7%,11.3,déjelo,89.2%
4455,20.7%,11.2,bendita,89.2%
4456,20.7%,10.5,háblame,89.2%
4457,20.7%,10.3,artículo,89.2%
4458,20.7%,10.3,orejas,89.2%
4459,20.7%,10.2,prometes,89.2%
4460,20.7%,9.9,garantía,89.2%
4461,20.7%,9.9,ruedas,89.2%
4462,20.7%,9.8,interrogatorio,89.2%
4463,20.7%,9.8,cuales,89.2%
4464,20.7%,9.6,batería,89.2%
4465,20.7%,9.3,insisto,89.2%
4466,20.7%,9.3,logra,89.2%
4467,20.7%,9.2,vinieras,89.2%
4468,20.7%,9.1,unión,89.2%
4469,20.7%,9.1,devuelvo,89.2%
4470,20.7%,8.9,hueso,89.2%
4471,20.7%,8.9,enviado,89.2%
4472,20.7%,8.9,menudo,89.2%
4473,20.7%,8.8,gustos,89.2%
4474,20.7%,8.6,grites,89.2%
4475,20.7%,8.6,llamarlo,89.3%
4476,20.7%,8.6,recuerden,89.3%
4477,20.7%,8.5,golpeó,89.3%
4478,20.7%,8.4,queja,89.3%
4479,20.7%,8.3,termines,89.3%
4480,20.7%,8.1,acercarse,89.3%
4481,20.7%,8.0,hicieras,89.3%
4482,20.7%,7.9,firmó,89.3%
4483,20.7%,7.8,perdamos,89.3%
4484,20.7%,7.8,bandera,89.3%
4485,20.7%,7.7,pegarle,89.3%
4486,20.7%,7.6,garganta,89.3%
4487,20.7%,7.5,explicas,89.3%
4488,20.7%,7.4,llevaban,89.3%
4489,20.7%,7.4,miseria,89.3%
4490,20.7%,7.3,soñado,89.3%
4491,20.7%,7.1,sientan,89.3%
4492,20.7%,6.8,reconocido,89.3%
4493,20.7%,6.8,rápidamente,89.3%
4494,20.7%,6.7,intervención,89.3%
4495,20.7%,6.6,afectado,89.3%
4496,20.7%,6.6,moverse,89.3%
4497,20.7%,6.3,necesitábamos,89.3%
4498,20.7%,5.9,tiré,89.3%
4499,20.7%,5.6,fumando,89.3%
4500,20.5%,75.1,javier,89.3%
4501,20.5%,42.8,tomás,89.3%
4502,20.5%,42.4,mexicana,89.3%
4503,20.5%,29.6,bruja,89.3%
4504,20.5%,29.2,mexicanos,89.3%
4505,20.5%,26.0,bodega,89.3%
4506,20.5%,20.7,ingeniero,89.3%
4507,20.5%,20.5,rodríguez,89.3%
4508,20.5%,18.8,videos,89.3%
4509,20.5%,18.5,cagar,89.3%
4510,20.5%,18.2,suelte,89.3%
4511,20.5%,18.0,advertí,89.3%
4512,20.5%,16.8,bienes,89.3%
4513,20.5%,16.1,cayeron,89.3%
4514,20.5%,15.9,entregue,89.3%
4515,20.5%,15.7,cansé,89.3%
4516,20.5%,15.1,p,89.3%
4517,20.5%,14.9,construcción,89.3%
4518,20.5%,14.7,traicionó,89.3%
4519,20.5%,14.5,recompensa,89.3%
4520,20.5%,14.5,prométeme,89.3%
4521,20.5%,14.2,agradecerle,89.3%
4522,20.5%,13.9,homicidio,89.3%
4523,20.5%,13.9,comentarios,89.3%
4524,20.5%,13.7,conversar,89.3%
4525,20.5%,13.2,asqueroso,89.3%
4526,20.5%,13.2,damas,89.3%
4527,20.5%,13.1,presos,89.3%
4528,20.5%,12.4,the,89.3%
4529,20.5%,12.4,rezar,89.3%
4530,20.5%,11.9,crema,89.3%
4531,20.5%,11.5,soltero,89.3%
4532,20.5%,11.4,muestro,89.3%
4533,20.5%,11.4,pretende,89.3%
4534,20.5%,11.2,invertir,89.3%
4535,20.5%,11.1,claros,89.3%
4536,20.5%,11.0,encargó,89.3%
4537,20.5%,11.0,poderosa,89.3%
4538,20.5%,10.9,agradecerte,89.3%
4539,20.5%,10.8,comedor,89.3%
4540,20.5%,10.8,déjanos,89.3%
4541,20.5%,10.6,apetece,89.3%
4542,20.5%,10.6,apuesta,89.3%
4543,20.5%,10.3,pónganse,89.3%
4544,20.5%,10.2,acepté,89.3%
4545,20.5%,10.1,criatura,89.3%
4546,20.5%,10.0,clarito,89.3%
4547,20.5%,10.0,escondida,89.3%
4548,20.5%,9.9,merecemos,89.4%
4549,20.5%,9.9,traigas,89.4%
4550,20.5%,9.9,tragar,89.4%
4551,20.5%,9.3,trajimos,89.4%
4552,20.5%,9.1,paguen,89.4%
4553,20.5%,9.0,administración,89.4%
4554,20.5%,9.0,pareciera,89.4%
4555,20.5%,8.9,produce,89.4%
4556,20.5%,8.9,necesidades,89.4%
4557,20.5%,8.9,plantas,89.4%
4558,20.5%,8.8,aceptarlo,89.4%
4559,20.5%,8.7,técnico,89.4%
4560,20.5%,8.7,venda,89.4%
4561,20.5%,8.6,joya,89.4%
4562,20.5%,8.6,sitios,89.4%
4563,20.5%,8.6,corbata,89.4%
4564,20.5%,8.5,decírmelo,89.4%
4565,20.5%,8.3,riendo,89.4%
4566,20.5%,8.2,pegué,89.4%
4567,20.5%,7.9,refería,89.4%
4568,20.5%,7.9,toco,89.4%
4569,20.5%,7.9,ciudades,89.4%
4570,20.5%,7.8,duerma,89.4%
4571,20.5%,7.7,abrimos,89.4%
4572,20.5%,7.7,mental,89.4%
4573,20.5%,7.5,comentar,89.4%
4574,20.5%,7.5,realizar,89.4%
4575,20.5%,7.4,doloroso,89.4%
4576,20.5%,7.4,vigilar,89.4%
4577,20.5%,7.3,generar,89.4%
4578,20.5%,7.1,herramientas,89.4%
4579,20.5%,7.1,sueltes,89.4%
4580,20.5%,7.0,considera,89.4%
4581,20.5%,6.8,normales,89.4%
4582,20.5%,6.7,mañanas,89.4%
4583,20.5%,6.6,podrido,89.4%
4584,20.5%,6.4,conforme,89.4%
4585,20.5%,6.2,hablaban,89.4%
4586,20.5%,5.9,entorno,89.4%
4587,20.5%,5.8,crece,89.4%
4588,20.5%,5.6,acababa,89.4%
4589,20.5%,5.4,enseña,89.4%
4590,20.5%,5.1,acordaba,89.4%
4591,20.2%,42.3,castillo,89.4%
4592,20.2%,38.4,cuénteme,89.4%
4593,20.2%,35.2,concha,89.4%
4594,20.2%,35.1,carajos,89.4%
4595,20.2%,30.2,cantante,89.4%
4596,20.2%,23.2,bendiga,89.4%
4597,20.2%,22.2,leal,89.4%
4598,20.2%,21.1,directora,89.4%
4599,20.2%,20.1,atrapar,89.4%
4600,20.2%,19.2,chile,89.4%
4601,20.2%,17.6,isla,89.4%
4602,20.2%,17.6,jodiendo,89.4%
4603,20.2%,17.2,tranquilas,89.4%
4604,20.2%,17.1,cagada,89.4%
4605,20.2%,17.1,párate,89.4%
4606,20.2%,16.5,escondiendo,89.4%
4607,20.2%,16.0,debiste,89.4%
4608,20.2%,15.1,incendio,89.4%
4609,20.2%,14.9,servirle,89.4%
4610,20.2%,14.3,traicionar,89.4%
4611,20.2%,14.1,acompáñeme,89.4%
4612,20.2%,13.6,agradecida,89.4%
4613,20.2%,13.4,suéltalo,89.4%
4614,20.2%,13.4,limón,89.4%
4615,20.2%,13.4,confundida,89.4%
4616,20.2%,13.0,andamos,89.4%
4617,20.2%,12.9,raya,89.4%
4618,20.2%,12.4,sospechar,89.4%
4619,20.2%,12.1,casarte,89.4%
4620,20.2%,11.9,asustada,89.4%
4621,20.2%,10.8,reto,89.4%
4622,20.2%,10.7,deseos,89.4%
4623,20.2%,10.3,cristo,89.4%
4624,20.2%,10.2,oreja,89.4%
4625,20.2%,9.9,injusticia,89.4%
4626,20.2%,9.8,actividades,89.4%
4627,20.2%,9.8,estuviéramos,89.4%
4628,20.2%,9.8,desgraciadamente,89.4%
4629,20.2%,9.7,exagerado,89.5%
4630,20.2%,9.6,prepare,89.5%
4631,20.2%,9.5,conste,89.5%
4632,20.2%,9.4,equivocando,89.5%
4633,20.2%,9.1,preferido,89.5%
4634,20.2%,9.0,autobús,89.5%
4635,20.2%,9.0,celebración,89.5%
4636,20.2%,9.0,valga,89.5%
4637,20.2%,8.9,ciudadano,89.5%
4638,20.2%,8.7,asesinado,89.5%
4639,20.2%,8.7,ayudara,89.5%
4640,20.2%,8.6,cultura,89.5%
4641,20.2%,8.6,muevo,89.5%
4642,20.2%,8.5,cuidarme,89.5%
4643,20.2%,8.5,promesas,89.5%
4644,20.2%,8.5,salidas,89.5%
4645,20.2%,8.4,conversaciones,89.5%
4646,20.2%,8.4,recuperación,89.5%
4647,20.2%,8.3,masa,89.5%
4648,20.2%,8.1,indicado,89.5%
4649,20.2%,8.0,querrá,89.5%
4650,20.2%,8.0,receta,89.5%
4651,20.2%,7.9,protegido,89.5%
4652,20.2%,7.9,sígueme,89.5%
4653,20.2%,7.8,reconocimiento,89.5%
4654,20.2%,7.4,raíz,89.5%
4655,20.2%,7.4,pensaría,89.5%
4656,20.2%,7.3,principales,89.5%
4657,20.2%,7.3,falleció,89.5%
4658,20.2%,7.1,hilo,89.5%
4659,20.2%,7.1,mínima,89.5%
4660,20.2%,7.0,bajes,89.5%
4661,20.2%,6.7,harán,89.5%
4662,20.2%,6.5,arreglarlo,89.5%
4663,20.2%,6.5,efectos,89.5%
4664,20.2%,6.5,naciste,89.5%
4665,20.2%,6.2,roba,89.5%
4666,20.2%,6.2,impacto,89.5%
4667,20.2%,6.2,causas,89.5%
4668,20.2%,6.1,ventanas,89.5%
4669,20.2%,6.1,volveremos,89.5%
4670,20.2%,5.8,pisar,89.5%
4671,20.2%,5.5,regalado,89.5%
4672,19.9%,122.3,neta,89.5%
4673,19.9%,85.3,pará,89.5%
4674,19.9%,71.6,franco,89.5%
4675,19.9%,59.9,entendés,89.5%
4676,19.9%,39.5,selva,89.5%
4677,19.9%,36.4,sobrina,89.5%
4678,19.9%,36.3,candidato,89.5%
4679,19.9%,32.3,tequila,89.5%
4680,19.9%,24.6,galán,89.5%
4681,19.9%,22.5,amiguita,89.5%
4682,19.9%,21.6,soldados,89.5%
4683,19.9%,20.0,espéreme,89.5%
4684,19.9%,17.5,gimnasio,89.5%
4685,19.9%,17.5,nieta,89.5%
4686,19.9%,16.9,suéltala,89.5%
4687,19.9%,15.7,cancha,89.5%
4688,19.9%,14.6,pizza,89.5%
4689,19.9%,14.4,préstamo,89.5%
4690,19.9%,13.4,maquillaje,89.6%
4691,19.9%,13.0,armados,89.6%
4692,19.9%,12.5,mosca,89.6%
